latitude,longitude,state,grid_cell_id,population_total,population_at_risk,area_km2,density_per_km2,elevation_proxy_m,landslide_exposure_class,is_synthetic,data_source
26.95,93.35,Assam,POP_02236,122439,36731,109.88,1114.3,1025.0,MEDIUM,True,SYNTHETIC_DEMO
27.05,93.35,Assam,POP_02237,28016,8404,109.78,255.2,1201.0,MEDIUM,True,SYNTHETIC_DEMO
27.15,93.35,Assam,POP_02238,8448,5068,109.68,77.0,1667.8,HIGH,True,SYNTHETIC_DEMO
27.25,93.35,Assam,POP_02239,23744,7123,109.58,216.7,1192.3,MEDIUM,True,SYNTHETIC_DEMO
27.35,93.35,Assam,POP_02240,11296,6777,109.49,103.2,1530.5,HIGH,True,SYNTHETIC_DEMO
27.45,93.35,Assam,POP_02241,8080,2424,109.39,73.9,1453.7,MEDIUM,True,SYNTHETIC_DEMO
27.55,93.35,Assam,POP_02242,37452,11235,109.29,342.7,1366.7,MEDIUM,True,SYNTHETIC_DEMO
27.65,93.35,Assam,POP_02243,77246,46347,109.19,707.5,1715.7,HIGH,True,SYNTHETIC_DEMO
27.75,93.35,Assam,POP_02244,22175,6652,109.09,203.3,1119.2,MEDIUM,True,SYNTHETIC_DEMO
27.85,93.35,Assam,POP_02245,55597,16679,108.99,510.1,985.6,MEDIUM,True,SYNTHETIC_DEMO
27.95,93.35,Assam,POP_02246,39468,11840,108.89,362.5,1379.1,MEDIUM,True,SYNTHETIC_DEMO
28.05,93.35,Assam,POP_02247,46486,13945,108.79,427.3,1427.0,MEDIUM,True,SYNTHETIC_DEMO
28.15,93.35,Arunachal Pradesh,POP_02248,2498,749,108.69,23.0,1404.9,MEDIUM,True,SYNTHETIC_DEMO
28.25,93.35,Arunachal Pradesh,POP_02249,3549,2129,108.59,32.7,1757.4,HIGH,True,SYNTHETIC_DEMO
28.35,93.35,Arunachal Pradesh,POP_02250,626,375,108.48,5.8,1862.0,HIGH,True,SYNTHETIC_DEMO
28.45,93.35,Arunachal Pradesh,POP_02251,358,214,108.38,3.3,1542.9,HIGH,True,SYNTHETIC_DEMO
28.55,93.35,Arunachal Pradesh,POP_02252,416,124,108.28,3.8,1257.7,MEDIUM,True,SYNTHETIC_DEMO
28.65,93.35,Arunachal Pradesh,POP_02253,14197,8518,108.18,131.2,1674.0,HIGH,True,SYNTHETIC_DEMO
28.75,93.35,Arunachal Pradesh,POP_02254,2200,1320,108.07,20.4,1821.2,HIGH,True,SYNTHETIC_DEMO
28.85,93.35,Arunachal Pradesh,POP_02255,5008,3004,107.97,46.4,1588.9,HIGH,True,SYNTHETIC_DEMO
28.95,93.35,Arunachal Pradesh,POP_02256,806,483,107.87,7.5,2087.1,HIGH,True,SYNTHETIC_DEMO
29.05,93.35,Arunachal Pradesh,POP_02257,4344,2606,107.76,40.3,1676.2,HIGH,True,SYNTHETIC_DEMO
29.15,93.35,Arunachal Pradesh,POP_02258,1764,1058,107.66,16.4,2134.5,HIGH,True,SYNTHETIC_DEMO
29.25,93.35,Arunachal Pradesh,POP_02259,1064,638,107.55,9.9,1821.5,HIGH,True,SYNTHETIC_DEMO
29.35,93.35,Arunachal Pradesh,POP_02260,974,584,107.45,9.1,2281.0,HIGH,True,SYNTHETIC_DEMO
29.45,93.35,Arunachal Pradesh,POP_02261,756,453,107.34,7.0,2007.3,HIGH,True,SYNTHETIC_DEMO
21.95,93.45,Mizoram,POP_02262,8413,841,114.32,73.6,510.0,LOW,True,SYNTHETIC_DEMO
22.05,93.45,Mizoram,POP_02263,5965,596,114.24,52.2,0,LOW,True,SYNTHETIC_DEMO
22.15,93.45,Mizoram,POP_02264,1084,108,114.16,9.5,429.4,LOW,True,SYNTHETIC_DEMO
22.25,93.45,Mizoram,POP_02265,903,90,114.08,7.9,0,LOW,True,SYNTHETIC_DEMO
22.35,93.45,Mizoram,POP_02266,16682,1668,114.0,146.3,24.9,LOW,True,SYNTHETIC_DEMO
22.45,93.45,Mizoram,POP_02267,6858,685,113.91,60.2,220.4,LOW,True,SYNTHETIC_DEMO
22.55,93.45,Mizoram,POP_02268,4786,478,113.83,42.0,83.7,LOW,True,SYNTHETIC_DEMO
22.65,93.45,Mizoram,POP_02269,4218,421,113.75,37.1,0,LOW,True,SYNTHETIC_DEMO
22.75,93.45,Mizoram,POP_02270,15879,1587,113.67,139.7,174.5,LOW,True,SYNTHETIC_DEMO
22.85,93.45,Mizoram,POP_02271,6519,651,113.58,57.4,0,LOW,True,SYNTHETIC_DEMO
22.95,93.45,Mizoram,POP_02272,44876,4487,113.5,395.4,13.1,LOW,True,SYNTHETIC_DEMO
23.05,93.45,Mizoram,POP_02273,8756,875,113.42,77.2,218.5,LOW,True,SYNTHETIC_DEMO
23.15,93.45,Mizoram,POP_02274,4967,496,113.33,43.8,172.1,LOW,True,SYNTHETIC_DEMO
23.25,93.45,Mizoram,POP_02275,12559,1255,113.25,110.9,405.1,LOW,True,SYNTHETIC_DEMO
23.35,93.45,Mizoram,POP_02276,7404,740,113.16,65.4,511.7,LOW,True,SYNTHETIC_DEMO
23.45,93.45,Mizoram,POP_02277,4102,410,113.08,36.3,520.7,LOW,True,SYNTHETIC_DEMO
23.55,93.45,Mizoram,POP_02278,12534,1253,112.99,110.9,426.9,LOW,True,SYNTHETIC_DEMO
23.65,93.45,Mizoram,POP_02279,5141,514,112.91,45.5,650.5,LOW,True,SYNTHETIC_DEMO
23.75,93.45,Mizoram,POP_02280,5721,572,112.82,50.7,224.7,LOW,True,SYNTHETIC_DEMO
23.85,93.45,Manipur,POP_02281,26556,2655,112.73,235.6,272.3,LOW,True,SYNTHETIC_DEMO
23.95,93.45,Manipur,POP_02282,11005,1100,112.65,97.7,348.9,LOW,True,SYNTHETIC_DEMO
24.05,93.45,Manipur,POP_02283,14054,1405,112.56,124.9,506.3,LOW,True,SYNTHETIC_DEMO
24.15,93.45,Assam,POP_02284,16350,1635,112.47,145.4,770.1,LOW,True,SYNTHETIC_DEMO
24.25,93.45,Assam,POP_02285,24020,7206,112.38,213.7,913.8,MEDIUM,True,SYNTHETIC_DEMO
24.35,93.45,Assam,POP_02286,27603,8280,112.29,245.8,801.5,MEDIUM,True,SYNTHETIC_DEMO
24.45,93.45,Assam,POP_02287,17158,5147,112.21,152.9,1099.1,MEDIUM,True,SYNTHETIC_DEMO
24.55,93.45,Assam,POP_02288,77781,7778,112.12,693.8,430.8,LOW,True,SYNTHETIC_DEMO
24.65,93.45,Assam,POP_02289,10029,3008,112.03,89.5,904.4,MEDIUM,True,SYNTHETIC_DEMO
24.75,93.45,Assam,POP_02290,26735,8020,111.94,238.8,966.0,MEDIUM,True,SYNTHETIC_DEMO
24.85,93.45,Assam,POP_02291,24873,2487,111.85,222.4,775.2,LOW,True,SYNTHETIC_DEMO
24.95,93.45,Assam,POP_02292,40859,4085,111.76,365.6,693.9,LOW,True,SYNTHETIC_DEMO
25.05,93.45,Assam,POP_02293,62668,18800,111.67,561.2,1062.1,MEDIUM,True,SYNTHETIC_DEMO
25.15,93.45,Assam,POP_02294,68654,20596,111.58,615.3,831.0,MEDIUM,True,SYNTHETIC_DEMO
25.25,93.45,Assam,POP_02295,45876,4587,111.48,411.5,182.6,LOW,True,SYNTHETIC_DEMO
25.35,93.45,Assam,POP_02296,95788,28736,111.39,859.9,935.6,MEDIUM,True,SYNTHETIC_DEMO
25.45,93.45,Assam,POP_02297,44297,13289,111.3,398.0,941.2,MEDIUM,True,SYNTHETIC_DEMO
25.55,93.45,Assam,POP_02298,14381,1438,111.21,129.3,425.6,LOW,True,SYNTHETIC_DEMO
25.65,93.45,Assam,POP_02299,78674,47204,111.11,708.0,1587.5,HIGH,True,SYNTHETIC_DEMO
25.75,93.45,Assam,POP_02300,25187,7556,111.02,226.9,940.5,MEDIUM,True,SYNTHETIC_DEMO
25.85,93.45,Assam,POP_02301,16639,1663,110.93,150.0,724.2,LOW,True,SYNTHETIC_DEMO
25.95,93.45,Assam,POP_02302,10102,6061,110.83,91.1,1608.5,HIGH,True,SYNTHETIC_DEMO
26.05,93.45,Assam,POP_02303,6379,637,110.74,57.6,273.8,LOW,True,SYNTHETIC_DEMO
26.15,93.45,Assam,POP_02304,10750,3225,110.65,97.2,1196.5,MEDIUM,True,SYNTHETIC_DEMO
26.25,93.45,Assam,POP_02305,44171,4417,110.55,399.6,616.4,LOW,True,SYNTHETIC_DEMO
26.35,93.45,Assam,POP_02306,55857,16757,110.46,505.7,1131.6,MEDIUM,True,SYNTHETIC_DEMO
26.45,93.45,Assam,POP_02307,33741,10122,110.36,305.7,1162.0,MEDIUM,True,SYNTHETIC_DEMO
26.55,93.45,Assam,POP_02308,36530,10959,110.26,331.3,979.3,MEDIUM,True,SYNTHETIC_DEMO
26.65,93.45,Assam,POP_02309,28474,8542,110.17,258.5,988.3,MEDIUM,True,SYNTHETIC_DEMO
26.75,93.45,Assam,POP_02310,45506,13651,110.07,413.4,1095.5,MEDIUM,True,SYNTHETIC_DEMO
26.85,93.45,Assam,POP_02311,27519,8255,109.98,250.2,1423.9,MEDIUM,True,SYNTHETIC_DEMO
26.95,93.45,Assam,POP_02312,37068,11120,109.88,337.4,1307.8,MEDIUM,True,SYNTHETIC_DEMO
27.05,93.45,Assam,POP_02313,20665,6199,109.78,188.2,1275.5,MEDIUM,True,SYNTHETIC_DEMO
27.15,93.45,Assam,POP_02314,33353,10005,109.68,304.1,1315.8,MEDIUM,True,SYNTHETIC_DEMO
27.25,93.45,Assam,POP_02315,72976,21892,109.58,665.9,1328.5,MEDIUM,True,SYNTHETIC_DEMO
27.35,93.45,Assam,POP_02316,17798,5339,109.49,162.6,989.3,MEDIUM,True,SYNTHETIC_DEMO
27.45,93.45,Assam,POP_02317,46368,27820,109.39,423.9,1748.6,HIGH,True,SYNTHETIC_DEMO
27.55,93.45,Assam,POP_02318,56470,16941,109.29,516.7,907.4,MEDIUM,True,SYNTHETIC_DEMO
27.65,93.45,Assam,POP_02319,12323,7393,109.19,112.9,1817.3,HIGH,True,SYNTHETIC_DEMO
27.75,93.45,Assam,POP_02320,223064,133838,109.09,2044.8,1596.3,HIGH,True,SYNTHETIC_DEMO
27.85,93.45,Assam,POP_02321,47809,28685,108.99,438.7,1886.1,HIGH,True,SYNTHETIC_DEMO
27.95,93.45,Assam,POP_02322,10017,6010,108.89,92.0,1663.4,HIGH,True,SYNTHETIC_DEMO
28.05,93.45,Assam,POP_02323,47503,28501,108.79,436.7,1553.2,HIGH,True,SYNTHETIC_DEMO
28.15,93.45,Arunachal Pradesh,POP_02324,4936,1480,108.69,45.4,1390.5,MEDIUM,True,SYNTHETIC_DEMO
28.25,93.45,Arunachal Pradesh,POP_02325,664,199,108.59,6.1,904.2,MEDIUM,True,SYNTHETIC_DEMO
28.35,93.45,Arunachal Pradesh,POP_02326,6081,3648,108.48,56.1,1976.8,HIGH,True,SYNTHETIC_DEMO
28.45,93.45,Arunachal Pradesh,POP_02327,2511,1506,108.38,23.2,1655.6,HIGH,True,SYNTHETIC_DEMO
28.55,93.45,Arunachal Pradesh,POP_02328,436,261,108.28,4.0,1752.1,HIGH,True,SYNTHETIC_DEMO
28.65,93.45,Arunachal Pradesh,POP_02329,3182,954,108.18,29.4,1206.3,MEDIUM,True,SYNTHETIC_DEMO
28.75,93.45,Arunachal Pradesh,POP_02330,12960,7776,108.07,119.9,1852.6,HIGH,True,SYNTHETIC_DEMO
28.85,93.45,Arunachal Pradesh,POP_02331,3209,1925,107.97,29.7,1667.9,HIGH,True,SYNTHETIC_DEMO
28.95,93.45,Arunachal Pradesh,POP_02332,3477,2086,107.87,32.2,1699.2,HIGH,True,SYNTHETIC_DEMO
29.05,93.45,Arunachal Pradesh,POP_02333,1008,604,107.76,9.4,1939.6,HIGH,True,SYNTHETIC_DEMO
29.15,93.45,Arunachal Pradesh,POP_02334,17091,10254,107.66,158.8,1858.6,HIGH,True,SYNTHETIC_DEMO
29.25,93.45,Arunachal Pradesh,POP_02335,3332,999,107.55,31.0,1480.0,MEDIUM,True,SYNTHETIC_DEMO
29.35,93.45,Arunachal Pradesh,POP_02336,1292,775,107.45,12.0,1726.4,HIGH,True,SYNTHETIC_DEMO
29.45,93.45,Arunachal Pradesh,POP_02337,4076,1222,107.34,38.0,1482.8,MEDIUM,True,SYNTHETIC_DEMO
23.85,93.55,Manipur,POP_02338,41958,4195,112.73,372.2,453.5,LOW,True,SYNTHETIC_DEMO
23.95,93.55,Manipur,POP_02339,14411,4323,112.65,127.9,1033.7,MEDIUM,True,SYNTHETIC_DEMO
24.05,93.55,Manipur,POP_02340,8081,808,112.56,71.8,414.9,LOW,True,SYNTHETIC_DEMO
24.15,93.55,Assam,POP_02341,83680,8368,112.47,744.0,616.7,LOW,True,SYNTHETIC_DEMO
24.25,93.55,Assam,POP_02342,74869,7486,112.38,666.2,346.8,LOW,True,SYNTHETIC_DEMO
24.35,93.55,Assam,POP_02343,78984,7898,112.29,703.4,403.7,LOW,True,SYNTHETIC_DEMO
24.45,93.55,Assam,POP_02344,180933,54279,112.21,1612.5,1116.0,MEDIUM,True,SYNTHETIC_DEMO
24.55,93.55,Assam,POP_02345,68653,6865,112.12,612.3,555.7,LOW,True,SYNTHETIC_DEMO
24.65,93.55,Assam,POP_02346,76954,7695,112.03,686.9,305.7,LOW,True,SYNTHETIC_DEMO
24.75,93.55,Assam,POP_02347,67157,6715,111.94,600.0,176.3,LOW,True,SYNTHETIC_DEMO
24.85,93.55,Assam,POP_02348,77772,7777,111.85,695.3,653.3,LOW,True,SYNTHETIC_DEMO
24.95,93.55,Assam,POP_02349,245719,73715,111.76,2198.7,1118.3,MEDIUM,True,SYNTHETIC_DEMO
25.05,93.55,Assam,POP_02350,24024,2402,111.67,215.1,707.3,LOW,True,SYNTHETIC_DEMO
25.15,93.55,Assam,POP_02351,25973,2597,111.58,232.8,490.5,LOW,True,SYNTHETIC_DEMO
25.25,93.55,Assam,POP_02352,81913,8191,111.48,734.8,315.7,LOW,True,SYNTHETIC_DEMO
25.35,93.55,Assam,POP_02353,54523,16356,111.39,489.5,853.9,MEDIUM,True,SYNTHETIC_DEMO
25.45,93.55,Assam,POP_02354,25237,2523,111.3,226.7,526.9,LOW,True,SYNTHETIC_DEMO
25.55,93.55,Assam,POP_02355,50632,15189,111.21,455.3,1128.2,MEDIUM,True,SYNTHETIC_DEMO
25.65,93.55,Assam,POP_02356,128351,38505,111.11,1155.1,855.8,MEDIUM,True,SYNTHETIC_DEMO
25.75,93.55,Assam,POP_02357,293843,88152,111.02,2646.7,967.6,MEDIUM,True,SYNTHETIC_DEMO
25.85,93.55,Assam,POP_02358,54322,16296,110.93,489.7,951.3,MEDIUM,True,SYNTHETIC_DEMO
25.95,93.55,Assam,POP_02359,11828,3548,110.83,106.7,1100.3,MEDIUM,True,SYNTHETIC_DEMO
26.05,93.55,Assam,POP_02360,71931,21579,110.74,649.5,946.7,MEDIUM,True,SYNTHETIC_DEMO
26.15,93.55,Assam,POP_02361,41412,12423,110.65,374.3,830.4,MEDIUM,True,SYNTHETIC_DEMO
26.25,93.55,Assam,POP_02362,40160,12048,110.55,363.3,964.6,MEDIUM,True,SYNTHETIC_DEMO
26.35,93.55,Assam,POP_02363,53668,16100,110.46,485.9,1226.4,MEDIUM,True,SYNTHETIC_DEMO
26.45,93.55,Assam,POP_02364,72203,21660,110.36,654.2,996.0,MEDIUM,True,SYNTHETIC_DEMO
26.55,93.55,Assam,POP_02365,75166,22549,110.26,681.7,1468.8,MEDIUM,True,SYNTHETIC_DEMO
26.65,93.55,Assam,POP_02366,38994,11698,110.17,353.9,1029.7,MEDIUM,True,SYNTHETIC_DEMO
26.75,93.55,Assam,POP_02367,102026,30607,110.07,926.9,997.2,MEDIUM,True,SYNTHETIC_DEMO
26.85,93.55,Assam,POP_02368,23067,6920,109.98,209.7,1307.0,MEDIUM,True,SYNTHETIC_DEMO
26.95,93.55,Assam,POP_02369,115758,34727,109.88,1053.5,1313.7,MEDIUM,True,SYNTHETIC_DEMO
27.05,93.55,Assam,POP_02370,52315,31389,109.78,476.5,1847.3,HIGH,True,SYNTHETIC_DEMO
27.15,93.55,Assam,POP_02371,172265,51679,109.68,1570.6,962.7,MEDIUM,True,SYNTHETIC_DEMO
27.25,93.55,Assam,POP_02372,17019,5105,109.58,155.3,933.3,MEDIUM,True,SYNTHETIC_DEMO
27.35,93.55,Assam,POP_02373,10295,3088,109.49,94.0,1059.9,MEDIUM,True,SYNTHETIC_DEMO
27.45,93.55,Assam,POP_02374,9784,2935,109.39,89.4,1268.6,MEDIUM,True,SYNTHETIC_DEMO
27.55,93.55,Assam,POP_02375,59541,17862,109.29,544.8,1489.5,MEDIUM,True,SYNTHETIC_DEMO
27.65,93.55,Assam,POP_02376,10703,3210,109.19,98.0,1272.4,MEDIUM,True,SYNTHETIC_DEMO
27.75,93.55,Assam,POP_02377,178998,107398,109.09,1640.8,1695.0,HIGH,True,SYNTHETIC_DEMO
27.85,93.55,Assam,POP_02378,42022,4202,108.99,385.6,779.1,LOW,True,SYNTHETIC_DEMO
27.95,93.55,Assam,POP_02379,31024,9307,108.89,284.9,1117.9,MEDIUM,True,SYNTHETIC_DEMO
28.05,93.55,Assam,POP_02380,34338,10301,108.79,315.6,1090.5,MEDIUM,True,SYNTHETIC_DEMO
28.15,93.55,Arunachal Pradesh,POP_02381,1042,625,108.69,9.6,1737.4,HIGH,True,SYNTHETIC_DEMO
28.25,93.55,Arunachal Pradesh,POP_02382,581,174,108.59,5.4,1422.1,MEDIUM,True,SYNTHETIC_DEMO
28.35,93.55,Arunachal Pradesh,POP_02383,1477,443,108.48,13.6,1389.4,MEDIUM,True,SYNTHETIC_DEMO
28.45,93.55,Arunachal Pradesh,POP_02384,2034,1220,108.38,18.8,1728.2,HIGH,True,SYNTHETIC_DEMO
28.55,93.55,Arunachal Pradesh,POP_02385,2230,669,108.28,20.6,1358.6,MEDIUM,True,SYNTHETIC_DEMO
28.65,93.55,Arunachal Pradesh,POP_02386,2606,1563,108.18,24.1,1645.0,HIGH,True,SYNTHETIC_DEMO
28.75,93.55,Arunachal Pradesh,POP_02387,12163,3648,108.07,112.5,1207.5,MEDIUM,True,SYNTHETIC_DEMO
28.85,93.55,Arunachal Pradesh,POP_02388,467,280,107.97,4.3,2071.4,HIGH,True,SYNTHETIC_DEMO
28.95,93.55,Arunachal Pradesh,POP_02389,1319,395,107.87,12.2,1313.0,MEDIUM,True,SYNTHETIC_DEMO
29.05,93.55,Arunachal Pradesh,POP_02390,3871,2322,107.76,35.9,1797.8,HIGH,True,SYNTHETIC_DEMO
29.15,93.55,Arunachal Pradesh,POP_02391,2869,1721,107.66,26.6,1685.2,HIGH,True,SYNTHETIC_DEMO
29.25,93.55,Arunachal Pradesh,POP_02392,1013,607,107.55,9.4,1738.8,HIGH,True,SYNTHETIC_DEMO
29.35,93.55,Arunachal Pradesh,POP_02393,661,396,107.45,6.2,1724.8,HIGH,True,SYNTHETIC_DEMO
29.45,93.55,Arunachal Pradesh,POP_02394,3037,1822,107.34,28.3,1962.2,HIGH,True,SYNTHETIC_DEMO
23.85,93.65,Manipur,POP_02395,51846,5184,112.73,459.9,603.8,LOW,True,SYNTHETIC_DEMO
23.95,93.65,Manipur,POP_02396,20278,2027,112.65,180.0,243.8,LOW,True,SYNTHETIC_DEMO
24.05,93.65,Manipur,POP_02397,48763,4876,112.56,433.2,643.6,LOW,True,SYNTHETIC_DEMO
24.15,93.65,Assam,POP_02398,31648,3164,112.47,281.4,581.3,LOW,True,SYNTHETIC_DEMO
24.25,93.65,Assam,POP_02399,89523,8952,112.38,796.6,497.9,LOW,True,SYNTHETIC_DEMO
24.35,93.65,Assam,POP_02400,327208,32720,112.29,2913.9,43.0,LOW,True,SYNTHETIC_DEMO
24.45,93.65,Assam,POP_02401,141720,14172,112.21,1263.0,411.7,LOW,True,SYNTHETIC_DEMO
24.55,93.65,Assam,POP_02402,73462,22038,112.12,655.2,1070.9,MEDIUM,True,SYNTHETIC_DEMO
24.65,93.65,Assam,POP_02403,169737,50921,112.03,1515.1,1322.4,MEDIUM,True,SYNTHETIC_DEMO
24.75,93.65,Assam,POP_02404,23193,2319,111.94,207.2,520.4,LOW,True,SYNTHETIC_DEMO
24.85,93.65,Assam,POP_02405,8058,805,111.85,72.0,556.6,LOW,True,SYNTHETIC_DEMO
24.95,93.65,Assam,POP_02406,74375,22312,111.76,665.5,862.0,MEDIUM,True,SYNTHETIC_DEMO
25.05,93.65,Assam,POP_02407,21720,2172,111.67,194.5,441.8,LOW,True,SYNTHETIC_DEMO
25.15,93.65,Assam,POP_02408,76032,22809,111.58,681.4,917.3,MEDIUM,True,SYNTHETIC_DEMO
25.25,93.65,Assam,POP_02409,27734,2773,111.48,248.8,391.3,LOW,True,SYNTHETIC_DEMO
25.35,93.65,Assam,POP_02410,10293,3087,111.39,92.4,865.8,MEDIUM,True,SYNTHETIC_DEMO
25.45,93.65,Assam,POP_02411,23078,2307,111.3,207.3,791.2,LOW,True,SYNTHETIC_DEMO
25.55,93.65,Assam,POP_02412,10068,3020,111.21,90.5,885.6,MEDIUM,True,SYNTHETIC_DEMO
25.65,93.65,Assam,POP_02413,53809,5380,111.11,484.3,642.2,LOW,True,SYNTHETIC_DEMO
25.75,93.65,Assam,POP_02414,18361,5508,111.02,165.4,1307.8,MEDIUM,True,SYNTHETIC_DEMO
25.85,93.65,Assam,POP_02415,66992,20097,110.93,603.9,893.5,MEDIUM,True,SYNTHETIC_DEMO
25.95,93.65,Assam,POP_02416,17761,5328,110.83,160.2,1011.7,MEDIUM,True,SYNTHETIC_DEMO
26.05,93.65,Assam,POP_02417,33505,10051,110.74,302.6,986.4,MEDIUM,True,SYNTHETIC_DEMO
26.15,93.65,Assam,POP_02418,37017,11105,110.65,334.6,1030.6,MEDIUM,True,SYNTHETIC_DEMO
26.25,93.65,Assam,POP_02419,17320,1732,110.55,156.7,567.5,LOW,True,SYNTHETIC_DEMO
26.35,93.65,Assam,POP_02420,63555,19066,110.46,575.4,1135.5,MEDIUM,True,SYNTHETIC_DEMO
26.45,93.65,Assam,POP_02421,53307,15992,110.36,483.0,939.9,MEDIUM,True,SYNTHETIC_DEMO
26.55,93.65,Assam,POP_02422,97762,29328,110.26,886.6,1082.1,MEDIUM,True,SYNTHETIC_DEMO
26.65,93.65,Assam,POP_02423,28208,8462,110.17,256.0,1316.6,MEDIUM,True,SYNTHETIC_DEMO
26.75,93.65,Assam,POP_02424,109442,65665,110.07,994.3,1584.6,HIGH,True,SYNTHETIC_DEMO
26.85,93.65,Assam,POP_02425,47532,28519,109.98,432.2,1854.9,HIGH,True,SYNTHETIC_DEMO
26.95,93.65,Assam,POP_02426,15864,4759,109.88,144.4,1074.5,MEDIUM,True,SYNTHETIC_DEMO
27.05,93.65,Assam,POP_02427,103088,30926,109.78,939.0,1490.4,MEDIUM,True,SYNTHETIC_DEMO
27.15,93.65,Assam,POP_02428,35922,10776,109.68,327.5,1183.9,MEDIUM,True,SYNTHETIC_DEMO
27.25,93.65,Assam,POP_02429,12106,3631,109.58,110.5,1224.3,MEDIUM,True,SYNTHETIC_DEMO
27.35,93.65,Assam,POP_02430,42823,25693,109.49,391.1,1703.9,HIGH,True,SYNTHETIC_DEMO
27.45,93.65,Assam,POP_02431,349615,209769,109.39,3196.1,1823.6,HIGH,True,SYNTHETIC_DEMO
27.55,93.65,Assam,POP_02432,66409,39845,109.29,607.6,1591.1,HIGH,True,SYNTHETIC_DEMO
27.65,93.65,Assam,POP_02433,27052,16231,109.19,247.8,1545.1,HIGH,True,SYNTHETIC_DEMO
27.75,93.65,Assam,POP_02434,21846,6553,109.09,200.3,1456.8,MEDIUM,True,SYNTHETIC_DEMO
27.85,93.65,Assam,POP_02435,41289,12386,108.99,378.8,1220.5,MEDIUM,True,SYNTHETIC_DEMO
27.95,93.65,Assam,POP_02436,190035,114021,108.89,1745.2,1573.1,HIGH,True,SYNTHETIC_DEMO
28.05,93.65,Assam,POP_02437,47766,28659,108.79,439.1,1619.2,HIGH,True,SYNTHETIC_DEMO
28.15,93.65,Arunachal Pradesh,POP_02438,4205,2523,108.69,38.7,1942.0,HIGH,True,SYNTHETIC_DEMO
28.25,93.65,Arunachal Pradesh,POP_02439,826,247,108.59,7.6,1026.1,MEDIUM,True,SYNTHETIC_DEMO
28.35,93.65,Arunachal Pradesh,POP_02440,1068,320,108.48,9.8,1340.9,MEDIUM,True,SYNTHETIC_DEMO
28.45,93.65,Arunachal Pradesh,POP_02441,9343,5605,108.38,86.2,1591.3,HIGH,True,SYNTHETIC_DEMO
28.55,93.65,Arunachal Pradesh,POP_02442,2929,1757,108.28,27.1,1612.4,HIGH,True,SYNTHETIC_DEMO
28.65,93.65,Arunachal Pradesh,POP_02443,3641,1092,108.18,33.7,1425.5,MEDIUM,True,SYNTHETIC_DEMO
28.75,93.65,Arunachal Pradesh,POP_02444,841,504,108.07,7.8,1941.7,HIGH,True,SYNTHETIC_DEMO
28.85,93.65,Arunachal Pradesh,POP_02445,1733,1039,107.97,16.1,1831.6,HIGH,True,SYNTHETIC_DEMO
28.95,93.65,Arunachal Pradesh,POP_02446,1608,964,107.87,14.9,1996.6,HIGH,True,SYNTHETIC_DEMO
29.05,93.65,Arunachal Pradesh,POP_02447,2901,1740,107.76,26.9,1553.0,HIGH,True,SYNTHETIC_DEMO
29.15,93.65,Arunachal Pradesh,POP_02448,1297,778,107.66,12.0,2121.2,HIGH,True,SYNTHETIC_DEMO
29.25,93.65,Arunachal Pradesh,POP_02449,3106,1863,107.55,28.9,1792.3,HIGH,True,SYNTHETIC_DEMO
29.35,93.65,Arunachal Pradesh,POP_02450,749,449,107.45,7.0,1657.3,HIGH,True,SYNTHETIC_DEMO
29.45,93.65,Arunachal Pradesh,POP_02451,137,82,107.34,1.3,1646.7,HIGH,True,SYNTHETIC_DEMO
23.85,93.75,Manipur,POP_02452,9852,985,112.73,87.4,351.4,LOW,True,SYNTHETIC_DEMO
23.95,93.75,Manipur,POP_02453,19409,1940,112.65,172.3,491.6,LOW,True,SYNTHETIC_DEMO
24.05,93.75,Manipur,POP_02454,16826,1682,112.56,149.5,777.2,LOW,True,SYNTHETIC_DEMO
24.15,93.75,Assam,POP_02455,17110,1711,112.47,152.1,653.9,LOW,True,SYNTHETIC_DEMO
24.25,93.75,Assam,POP_02456,130695,13069,112.38,1162.9,437.5,LOW,True,SYNTHETIC_DEMO
24.35,93.75,Assam,POP_02457,103292,10329,112.29,919.8,371.5,LOW,True,SYNTHETIC_DEMO
24.45,93.75,Assam,POP_02458,67688,6768,112.21,603.3,417.4,LOW,True,SYNTHETIC_DEMO
24.55,93.75,Assam,POP_02459,40051,12015,112.12,357.2,878.8,MEDIUM,True,SYNTHETIC_DEMO
24.65,93.75,Assam,POP_02460,9603,960,112.03,85.7,368.2,LOW,True,SYNTHETIC_DEMO
24.75,93.75,Assam,POP_02461,38204,11461,111.94,341.3,1039.8,MEDIUM,True,SYNTHETIC_DEMO
24.85,93.75,Assam,POP_02462,116762,35028,111.85,1043.9,1093.3,MEDIUM,True,SYNTHETIC_DEMO
24.95,93.75,Assam,POP_02463,56343,16902,111.76,504.2,934.2,MEDIUM,True,SYNTHETIC_DEMO
25.05,93.75,Assam,POP_02464,157600,15760,111.67,1411.3,680.5,LOW,True,SYNTHETIC_DEMO
25.15,93.75,Assam,POP_02465,41547,12464,111.58,372.4,931.6,MEDIUM,True,SYNTHETIC_DEMO
25.25,93.75,Assam,POP_02466,131518,13151,111.48,1179.7,774.5,LOW,True,SYNTHETIC_DEMO
25.35,93.75,Assam,POP_02467,29566,8869,111.39,265.4,821.7,MEDIUM,True,SYNTHETIC_DEMO
